Datetime (he),PV Gen (kW/rated kW),System Load (kW),EV fleet/1,Site Steam Thermal Load (MMBtu/hr),Site Hot Water Thermal Load (MMBtu/hr),Site Cooling Thermal Load (tons),Site Load (kW),FR Price ($/kW),DA Price ($/kWh),Reg Up Price ($/kW),Reg Down Price ($/kW),Deferral Load (kW),NSR Price ($/kW),SR Price ($/kW),RA Active (y/n),VAR Reservation (%),POI: Max Export (kW),POI: Max Import (kW),Aggregate Energy Max (kWh),Aggregate Energy Min (kWh),Critical Load (kW),Battery: Charge Min (kW)/1,Battery: Charge Max (kW)/1,Battery: Energy Max (kWh)/1,Battery: Energy Min (kWh)/1,Battery: Discharge Min (kW)/1,Battery: Discharge Max (kW)/1,FR Reg Up Max (kW),FR Reg Up Min (kW),FR Reg Down Max (kW),FR Reg Down Min (kW),SR Max (kW),SR Min (kW),NSR Max (kW),NSR Min (kW),LF Reg Up Max (kW),LF Reg Up Min (kW),LF Reg Down Max (kW),LF Reg Down Min (kW),LF Price ($/kW),LF Down Price ($/kW),LF Up Price ($/kW),LF Energy Option Up (kWh/kW-hr),LF Energy Option Down (kWh/kW-hr)
1/5/2017 11:00,0.84609,9647.460414,40,0.385898417,1.543593666,30.8718733,0,0.01,35.85339,35.85339,35.85339,7475,0,0,0,10,1900,-1900,9000,0,192.9492083,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/5/2017 12:00,0.93334,9645.899744,40,0.38583599,1.543343959,30.8668792,0,0.01,33.6885,33.6885,33.6885,7475,0,0,0,10,1900,-1900,9000,0,192.9179949,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/5/2017 13:00,0.9432,9148.822234,40,0.365952889,1.463811558,29.2762312,0,0.01,31.07497,31.07497,31.07497,7475,0,0,0,10,1900,-1900,9000,0,182.9764447,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/5/2017 14:00,0.89927,9647.373591,40,0.385894944,1.543579774,30.8715955,0,0.01,34.75526,34.75526,34.75526,7475,0,0,0,10,1900,-1900,9000,0,192.9474718,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/5/2017 15:00,0.75391,9639.649711,40,0.385585988,1.542343954,30.8468791,0,0.01,36.31062,36.31062,36.31062,7475,0,0,0,10,1900,-1900,9000,0,192.7929942,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/5/2017 16:00,0.53004,9635.745702,40,0.385429828,1.541719312,30.8343862,0,0.01,38.12934,38.12934,38.12934,7475,0,0,0,10,1900,-1900,9000,0,192.714914,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/5/2017 17:00,0.2248345,10380.58701,40,0.41522348,1.660893922,33.2178784,0,0.01,43.56052,43.56052,43.56052,7475,0,0,0,10,1900,-1900,9000,0,207.6117402,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/5/2017 18:00,0,9510.9848,40,0.380439392,1.521757568,30.4351514,0,0.01,53.33802,53.33802,53.33802,7475,0,0,0,0,1900,-1900,9000,0,190.219696,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/5/2017 19:00,0,7520.142838,40,0.300805714,1.203222854,24.0644571,0,0.01,51.32031,51.32031,51.32031,7475,0,0,0,0,1900,-1900,9000,0,150.4028568,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/5/2017 20:00,0,7276.353068,40,0.291054123,1.164216491,23.2843298,0,0.01,45.09028,45.09028,45.09028,7475,0,0,0,0,1900,-1900,9000,0,145.5270614,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/5/2017 21:00,0,5784.083935,40,0.231363357,0.92545343,18.5090686,0,0.01,42.07026,42.07026,42.07026,7475,0,0,0,0,1900,-1900,9000,0,115.6816787,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/5/2017 22:00,0,5543.521262,40,0.22174085,0.886963402,17.739268,0,0.01,41.4031,41.4031,41.4031,7475,0,0,0,0,1900,-1900,9000,0,110.8704252,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/5/2017 23:00,0,3493.568844,40,0.139742754,0.558971015,11.1794203,0,0.01,36.9275,36.9275,36.9275,7475,0,0,0,0,1900,-1900,9000,0,69.87137688,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 0:00,0,2999.921252,40,0.11999685,0.4799874,9.599748,0,0.01,34.9488,34.9488,34.9488,7475,0,0,0,0,1900,-1900,9000,0,59.99842504,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 1:00,0,3215.824434,40,0.128632977,0.514531909,10.2906382,0,0.01,27.53727,27.53727,27.53727,7475,0,0,0,0,1900,-1900,9000,0,64.31648868,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 2:00,0,3143.05498,40,0.125722199,0.502888797,10.0577759,0,0.01,26.55816,26.55816,26.55816,7475,0,0,0,0,1900,-1900,9000,0,62.8610996,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 3:00,0,3124.475524,40,0.124979021,0.499916084,9.9983217,0,0.01,25,25,25,7475,0,0,0,0,1900,-1900,9000,0,62.48951048,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 4:00,0,2959.444069,40,0.118377763,0.473511051,9.470221,0,0.01,25.94522,25.94522,25.94522,7475,0,0,0,0,1900,-1900,9000,0,59.18888138,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 5:00,0,3019.812154,40,0.120792486,0.483169945,9.6633989,0,0.01,28.01638,28.01638,28.01638,7475,0,0,0,0,1900,-1900,9000,0,60.39624308,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 6:00,0,3984.440597,40,0.159377624,0.637510496,12.7502099,0,0.01,33.94929,33.94929,33.94929,7475,0,0,0,0,1900,-1900,9000,0,79.68881194,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 7:00,0,6998.981739,40,0.27995927,1.119837078,22.3967416,0,0.01,41.7519,41.7519,41.7519,7475,0,0,0,0,1900,-1900,9000,0,139.9796348,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 8:00,0.0285139,5204.888372,40,0.208195535,0.832782139,16.6556428,0,0.01,46.07431,46.07431,46.07431,7475,0,0,0,10,1900,-1900,9000,0,104.0977674,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 9:00,0.4090705,10504.12045,40,0.420164818,1.680659272,33.6131854,0,0.01,37.56966,37.56966,37.56966,7475,0,0,0,10,1900,-1900,9000,0,210.082409,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 10:00,0.67317,10130.73939,40,0.405229576,1.620918302,32.418366,0,0.01,31.91368,31.91368,31.91368,7475,0,0,0,10,1900,-1900,9000,0,202.6147878,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 11:00,0.8397,9639.152179,40,0.385566087,1.542264349,30.845287,0,0.01,19.4828,19.4828,19.4828,7475,0,0,0,10,1900,-1900,9000,0,192.7830436,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 12:00,0.897515,9639.039602,40,0.385561584,1.542246336,30.8449267,0,0.01,20.00992,20.00992,20.00992,7713,0,0,0,10,1900,-1900,9000,0,192.780792,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 13:00,0.90793,9136.273101,40,0.365450924,1.461803696,29.2360739,0,0.01,12.85703,12.85703,12.85703,7082,0,0,0,10,1900,-1900,9000,0,182.725462,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 14:00,0.85029,9651.238381,40,0.386049535,1.544198141,30.8839628,0,0.01,25.25575,25.25575,25.25575,7183,0,0,0,10,1900,-1900,9000,0,193.0247676,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 15:00,0.718525,9649.510792,40,0.385980432,1.543921726,30.8784345,0,0.01,28.40648,28.40648,28.40648,7121,0,0,0,10,1900,-1900,9000,0,192.9902158,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 16:00,0.512945,9632.690591,40,0.385307624,1.541230494,30.8246099,0,0.01,34.94333,34.94333,34.94333,7175,0,0,0,10,1900,-1900,9000,0,192.6538118,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 17:00,0.2223145,10375.35886,40,0.415014354,1.660057418,33.2011484,0,0.01,41.85387,41.85387,41.85387,6753,0,0,0,10,1900,-1900,9000,0,207.5071772,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 18:00,0,9503.70179,40,0.380148072,1.520592286,30.4118457,0,0.01,56.25047,56.25047,56.25047,7114,0,0,0,0,1900,-1900,9000,0,190.0740358,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 19:00,0,7511.175393,40,0.300447016,1.201788063,24.0357613,0,0.01,50.97816,50.97816,50.97816,8284,0,0,0,0,1900,-1900,9000,0,150.2235079,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 20:00,0,7267.075686,40,0.290683027,1.16273211,23.2546422,0,0.01,47.54509,47.54509,47.54509,8092,0,0,0,0,1900,-1900,9000,0,145.3415137,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 21:00,0,5772.540175,40,0.230901607,0.923606428,18.4721286,0,0.01,41.71988,41.71988,41.71988,7776,0,0,0,0,1900,-1900,9000,0,115.4508035,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 22:00,0,5528.995441,40,0.221159818,0.88463927,17.6927854,0,0.01,39.09872,39.09872,39.09872,7163,0,0,0,0,1900,-1900,9000,0,110.5799088,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/6/2017 23:00,0,3493.568858,40,0.139742754,0.558971017,11.1794204,0,0.01,36.55131,36.55131,36.55131,6951,0,0,0,0,1900,-1900,9000,0,69.87137716,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 0:00,0,2999.921265,40,0.119996851,0.479987402,9.599748,0,0.01,34.24364,34.24364,34.24364,6441,0,0,0,0,1900,-1900,9000,0,59.9984253,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 1:00,0,2379.29203,40,0.095171681,0.380686725,7.6137345,0,0.01,29.89646,29.89646,29.89646,5605,0,0,0,0,1900,-1900,9000,0,47.5858406,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 2:00,0,2702.049987,40,0.108082,0.432327998,8.64656,0,0.01,28.05882,28.05882,28.05882,5543,0,0,0,0,1900,-1900,9000,0,54.04099974,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 3:00,0,2769.721248,40,0.11078885,0.4431554,8.863108,0,0.01,27.54738,27.54738,27.54738,5543,0,0,0,0,1900,-1900,9000,0,55.39442496,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 4:00,0,2679.097043,40,0.107163882,0.428655527,8.5731105,0,0.01,27.93164,27.93164,27.93164,5543,0,0,0,0,1900,-1900,9000,0,53.58194086,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 5:00,0,2876.109346,40,0.115044374,0.460177495,9.2035499,0,0.01,28.01289,28.01289,28.01289,5543,0,0,0,0,1900,-1900,9000,0,57.52218692,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 6:00,0,3009.997041,40,0.120399882,0.481599527,9.6319905,0,0.01,28.78955,28.78955,28.78955,6327,0,0,0,0,1900,-1900,9000,0,60.19994082,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 7:00,0,7019.023206,40,0.280760928,1.123043713,22.4608743,0,0.01,34.01626,34.01626,34.01626,6595,0,0,0,0,1900,-1900,9000,0,140.3804641,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 8:00,0,4183.923526,40,0.167356941,0.669427764,13.3885553,0,0.01,36.72886,36.72886,36.72886,7740,0,0,0,0,1900,-1900,9000,0,83.67847052,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 9:00,0,6501.266686,40,0.260050667,1.04020267,20.8040534,0,0.01,39.61301,39.61301,39.61301,8943,0,0,0,0,1900,-1900,9000,0,130.0253337,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 10:00,0.661875,6132.544612,40,0.245301784,0.981207138,19.6241428,0,0.01,34.23868,34.23868,34.23868,9320,0,0,0,10,1900,-1900,9000,0,122.6508922,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 11:00,0.81075,5642.489297,40,0.225699572,0.902798287,18.0559657,0,0.01,33.41233,33.41233,33.41233,7520,0,0,0,10,1900,-1900,9000,0,112.8497859,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 12:00,0.920525,5642.009268,40,0.225680371,0.902721483,18.0544297,0,0.01,31.4194,31.4194,31.4194,7746,0,0,0,10,1900,-1900,9000,0,112.8401854,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 13:00,0.934385,5641.916372,40,0.225676655,0.902706619,18.0541324,0,0.01,29.64282,29.64282,29.64282,7002,0,0,0,10,1900,-1900,9000,0,112.8383274,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 14:00,0.874935,5641.933055,40,0.225677322,0.902709289,18.0541858,0,0.01,30.63755,30.63755,30.63755,7518,0,0,0,10,1900,-1900,9000,0,112.8386611,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 15:00,0.739715,3151.261397,40,0.126050456,0.504201824,10.0840365,0,0.01,31.98412,31.98412,31.98412,6902,0,0,0,10,1900,-1900,9000,0,63.02522794,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 16:00,0.52809,3152.150889,40,0.126086036,0.504344142,10.0868828,0,0.01,34.15833,34.15833,34.15833,11992,0,0,0,10,1900,-1900,9000,0,63.04301778,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 17:00,0.2310745,3898.044597,40,0.155921784,0.623687136,12.4737427,0,0.01,42.10671,42.10671,42.10671,6831,0,0,0,10,1900,-1900,9000,0,77.96089194,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 18:00,0,3774.022289,40,0.150960892,0.603843566,12.0768713,0,0.01,53.5964,53.5964,53.5964,7380,0,0,0,0,1900,-1900,9000,0,75.48044578,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 19:00,0,3479.299676,40,0.139171987,0.556687948,11.133759,0,0.01,50.227,50.227,50.227,7971,0,0,0,0,1900,-1900,9000,0,69.58599352,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 20:00,0,3234.855718,40,0.129394229,0.517576915,10.3515383,0,0.01,44.15436,44.15436,44.15436,7942,0,0,0,0,1900,-1900,9000,0,64.69711436,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 21:00,0,3234.855722,40,0.129394229,0.517576916,10.3515383,0,0.01,40.03231,40.03231,40.03231,7603,0,0,0,0,1900,-1900,9000,0,64.69711444,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 22:00,0,2990.421604,40,0.119616864,0.478467457,9.5693491,0,0.01,38.99536,38.99536,38.99536,7681,0,0,0,0,1900,-1900,9000,0,59.80843208,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/7/2017 23:00,0,2745.957964,40,0.109838319,0.439353274,8.7870655,0,0.01,35.31161,35.31161,35.31161,6953,0,0,0,0,1900,-1900,9000,0,54.91915928,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 0:00,0,2860.443392,40,0.114417736,0.457670943,9.1534189,0,0.01,33.43987,33.43987,33.43987,6356,0,0,0,0,1900,-1900,9000,0,57.20886784,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 1:00,0,2777.962304,40,0.111118492,0.444473969,8.8894794,0,0.01,31.09177,31.09177,31.09177,5871,0,0,0,0,1900,-1900,9000,0,55.55924608,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 2:00,0,2691.064946,40,0.107642598,0.430570391,8.6114078,0,0.01,30.30182,30.30182,30.30182,5539,0,0,0,0,1900,-1900,9000,0,53.82129892,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 3:00,0,2768.826989,40,0.11075308,0.443012318,8.8602464,0,0.01,28.05267,28.05267,28.05267,5539,0,0,0,0,1900,-1900,9000,0,55.37653978,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 4:00,0,2682.408551,40,0.107296342,0.429185368,8.5837074,0,0.01,27.48272,27.48272,27.48272,5539,0,0,0,0,1900,-1900,9000,0,53.64817102,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 5:00,0,2883.274906,40,0.115330996,0.461323985,9.2264797,0,0.01,27.43988,27.43988,27.43988,5539,0,0,0,0,1900,-1900,9000,0,57.66549812,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 6:00,0,3043.685387,40,0.121747416,0.486989662,9.7397932,0,0.01,29.98504,29.98504,29.98504,7270,0,0,0,0,1900,-1900,9000,0,60.87370774,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 7:00,0,3609.138756,40,0.14436555,0.577462201,11.549244,0,0.01,30.89195,30.89195,30.89195,6761,0,0,0,0,1900,-1900,9000,0,72.18277512,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 8:00,0.0660185,3429.70836,40,0.137188334,0.548753338,10.9750668,0,0.01,29.99399,29.99399,29.99399,8526,0,0,0,10,1900,-1900,9000,0,68.5941672,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 9:00,0.421143,3334.527976,40,0.133381119,0.533524476,10.6704895,0,0.01,29.80464,29.80464,29.80464,7606,0,0,0,10,1900,-1900,9000,0,66.69055952,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 10:00,0.709845,2872.0725,40,0.1148829,0.4595316,9.190632,0,0.01,26.99635,26.99635,26.99635,8186,0,0,0,10,1900,-1900,9000,0,57.44145,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 11:00,0.9056,2441.531833,40,0.097661273,0.390645093,7.8129019,0,0.01,26.65472,26.65472,26.65472,7721,0,0,0,10,1900,-1900,9000,0,48.83063666,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 12:00,1,2329.421964,40,0.093176879,0.372707514,7.4541503,0,0.01,26.7459,26.7459,26.7459,7106,0,0,0,10,1900,-1900,9000,0,46.58843928,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 13:00,1,2416.326284,40,0.096653051,0.386612205,7.7322441,0,0.01,25.76202,25.76202,25.76202,7080,0,0,0,10,1900,-1900,9000,0,48.32652568,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 14:00,0.974175,2286.470482,40,0.091458819,0.365835277,7.3167055,0,0.01,25.91745,25.91745,25.91745,7778,0,0,0,10,1900,-1900,9000,0,45.72940964,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 15:00,0.817395,2395.024619,40,0.095800985,0.383203939,7.6640788,0,0.01,26.50142,26.50142,26.50142,7479,0,0,0,10,1900,-1900,9000,0,47.90049238,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 16:00,0.572565,2258.4486,40,0.090337944,0.361351776,7.2270355,0,0.01,30.69081,30.69081,30.69081,6724,0,0,0,10,1900,-1900,9000,0,45.168972,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 17:00,0.248973,2941.67334,40,0.117666934,0.470667734,9.4133547,0,0.01,36.80501,36.80501,36.80501,6459,0,0,0,10,1900,-1900,9000,0,58.8334668,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 18:00,0,4166.910977,40,0.166676439,0.666705756,13.3341151,0,0.01,48.80232,48.80232,48.80232,7277,0,0,0,0,1900,-1900,9000,0,83.33821954,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 19:00,0,5456.090508,40,0.21824362,0.872974482,17.4594896,0,0.01,49.37228,49.37228,49.37228,7698,0,0,0,0,1900,-1900,9000,0,109.1218102,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 20:00,0,5686.030212,40,0.227441208,0.909764834,18.1952967,0,0.01,45.67414,45.67414,45.67414,7657,0,0,0,0,1900,-1900,9000,0,113.7206042,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 21:00,0,5192.128449,40,0.207685138,0.830740552,16.614811,0,0.01,42.38093,42.38093,42.38093,7572,0,0,0,0,1900,-1900,9000,0,103.842569,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 22:00,0,5418.911383,40,0.216756455,0.867025822,17.3405164,0,0.01,38.07922,38.07922,38.07922,7090,0,0,0,0,1900,-1900,9000,0,108.3782277,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/8/2017 23:00,0,4692.831168,40,0.187713247,0.750852987,15.0170597,0,0.01,32.84793,32.84793,32.84793,6832,0,0,0,0,1900,-1900,9000,0,93.85662336,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/9/2017 0:00,0,4924.353445,40,0.196974138,0.787896551,15.757931,0,0.01,31.36343,31.36343,31.36343,5975,0,0,0,0,1900,-1900,9000,0,98.4870689,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/9/2017 1:00,0,4821.050996,40,0.19284204,0.771368159,15.4273632,0,0.01,26.55266,26.55266,26.55266,5661,0,0,0,0,1900,-1900,9000,0,96.42101992,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/9/2017 2:00,0,5413.278696,40,0.216531148,0.866124591,17.3224918,0,0.01,26.46119,26.46119,26.46119,5428,0,0,0,0,1900,-1900,9000,0,108.2655739,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/9/2017 3:00,0,5053.469596,40,0.202138784,0.808555135,16.1711027,0,0.01,24.47645,24.47645,24.47645,5428,0,0,0,0,1900,-1900,9000,0,101.0693919,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/9/2017 4:00,0,5405.67907,40,0.216227163,0.864908651,17.298173,0,0.01,23.36078,23.36078,23.36078,5428,0,0,0,0,1900,-1900,9000,0,108.1135814,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/9/2017 5:00,0,5173.153018,40,0.206926121,0.827704483,16.5540897,0,0.01,25.00952,25.00952,25.00952,5428,0,0,0,0,1900,-1900,9000,0,103.4630604,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/9/2017 6:00,0,6021.568045,40,0.240862722,0.963450887,19.2690177,0,0.01,30.52001,30.52001,30.52001,6013,0,0,0,0,1900,-1900,9000,0,120.4313609,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/9/2017 7:00,0,6981.77709,40,0.279271084,1.117084334,22.3416867,0,0.01,41.08417,41.08417,41.08417,6388,0,0,0,0,1900,-1900,9000,0,139.6355418,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/9/2017 8:00,0.0691195,5233.475796,40,0.209339032,0.837356127,16.7471225,0,0.01,47.63898,47.63898,47.63898,8574,0,0,0,10,1900,-1900,9000,0,104.6695159,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/9/2017 9:00,0.4309845,10537.04454,40,0.421481782,1.685927126,33.7185425,0,0.01,40.94737,40.94737,40.94737,7389,0,0,0,10,1900,-1900,9000,0,210.7408908,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/9/2017 10:00,0.711355,10168.20033,40,0.406728013,1.626912053,32.5382411,0,0.01,38.24804,38.24804,38.24804,7948,0,0,0,10,1900,-1900,9000,0,203.3640066,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/9/2017 11:00,0.88733,9678.461743,40,0.38713847,1.548553879,30.9710776,0,0.01,36.13043,36.13043,36.13043,7183,0,0,0,10,1900,-1900,9000,0,193.5692349,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/9/2017 12:00,0.979055,9666.084765,40,0.386643391,1.546573562,30.9314712,0,0.01,33.60515,33.60515,33.60515,7147,0,0,0,10,1900,-1900,9000,0,193.3216953,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/9/2017 13:00,0.967765,9157.559281,40,0.366302371,1.465209485,29.3041897,0,0.01,29.47032,29.47032,29.47032,6957,0,0,0,10,1900,-1900,9000,0,183.1511856,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/9/2017 14:00,0.906825,9652.63604,40,0.386105442,1.544421766,30.8884353,0,0.01,29.87497,29.87497,29.87497,6743,0,0,0,10,1900,-1900,9000,0,193.0527208,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/9/2017 15:00,0.769035,9651.815327,40,0.386072613,1.544290452,30.885809,0,0.01,30.65318,30.65318,30.65318,6817,0,0,0,10,1900,-1900,9000,0,193.0363065,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/9/2017 16:00,0.549725,9651.449052,40,0.386057962,1.544231848,30.884637,0,0.01,34.33735,34.33735,34.33735,6812,0,0,0,10,1900,-1900,9000,0,193.028981,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/9/2017 17:00,0.248251,10311.30901,40,0.41245236,1.649809442,32.9961888,0,0.01,43.76699,43.76699,43.76699,6693,0,0,0,10,1900,-1900,9000,0,206.2261802,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/9/2017 18:00,0,9527.485033,40,0.381099401,1.524397606,30.4879521,0,0.01,56.49117,56.49117,56.49117,7058,0,0,0,0,1900,-1900,9000,0,190.5497007,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/9/2017 19:00,0,7541.454329,40,0.301658173,1.206632693,24.1326539,0,0.01,48.87376,48.87376,48.87376,7727,0,0,0,0,1900,-1900,9000,0,150.8290866,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
1/9/2017 20:00,0,7305.711988,40,0.29222848,1.168913918,23.3782784,0,0.01,46.74631,46.74631,46.74631,7269,0,0,0,0,1900,-1900,9000,0,146.1142398,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
