Datetime (he),PV Gen (kW/rated kW),System Load (kW),EV fleet/1,Site Steam Thermal Load (MMBtu/hr),Site Hot Water Thermal Load (MMBtu/hr),Site Cooling Thermal Load (tons),Site Load (kW),FR Price ($/kW),DA Price ($/kWh),Reg Up Price ($/kW),Reg Down Price ($/kW),Deferral Load (kW),NSR Price ($/kW),SR Price ($/kW),RA Active (y/n),VAR Reservation (%),POI: Export Max (kW),POI: Import Max (kW),Aggregate Energy Max (kWh),Aggregate Energy Min (kWh),Critical Load (kW),Battery: Charge Min (kW)/1,Battery: Charge Max (kW)/1,Battery: Energy Max (kWh)/1,Battery: Energy Min (kWh)/1,Battery: Discharge Min (kW)/1,Battery: Discharge Max (kW)/1,FR Reg Up Max (kW),FR Reg Up Min (kW),FR Reg Down Max (kW),FR Reg Down Min (kW),SR Max (kW),SR Min (kW),NSR Max (kW),NSR Min (kW),LF Reg Up Max (kW),LF Reg Up Min (kW),LF Reg Down Max (kW),LF Reg Down Min (kW),LF Down Price ($/kW),LF Price ($/kW),LF Up Price ($/kW),LF Energy Option Up (kWh/kW-hr),LF Energy Option Down (kWh/kW-hr)
1/6/2017 8:00,0,0,0,0.208195535,0.832782139,16.6556428,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2017 9:00,0,0,0,0.420164818,1.680659272,33.6131854,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2017 10:00,0,0,0,0.405229576,1.620918302,32.418366,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2017 11:00,0,0,0,0.385566087,1.542264349,30.845287,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2017 12:00,0,0,0,0.385561584,1.542246336,30.8449267,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2017 13:00,0,0,0,0.365450924,1.461803696,29.2360739,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2017 14:00,0,0,0,0.386049535,1.544198141,30.8839628,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2017 15:00,0,0,0,0.385980432,1.543921726,30.8784345,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2017 16:00,0,0,0,0.385307624,1.541230494,30.8246099,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2017 17:00,0,0,0,0.415014354,1.660057418,33.2011484,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2017 18:00,0,0,0,0.380148072,1.520592286,30.4118457,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2017 19:00,0,0,0,0.300447016,1.201788063,24.0357613,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2017 20:00,0,0,0,0.290683027,1.16273211,23.2546422,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2017 21:00,0,0,0,0.230901607,0.923606428,18.4721286,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2017 22:00,0,0,0,0.221159818,0.88463927,17.6927854,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/2017 23:00,0,0,0,0.139742754,0.558971017,11.1794204,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 0:00,0,0,0,0.119996851,0.479987402,9.599748,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 1:00,0,0,0,0.095171681,0.380686725,7.6137345,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 2:00,0,0,0,0.108082,0.432327998,8.64656,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 3:00,0,0,0,0.11078885,0.4431554,8.863108,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 4:00,0,0,0,0.107163882,0.428655527,8.5731105,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 5:00,0,0,0,0.115044374,0.460177495,9.2035499,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 6:00,0,0,0,0.120399882,0.481599527,9.6319905,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 7:00,0,0,0,0.280760928,1.123043713,22.4608743,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 8:00,0,0,0,0.167356941,0.669427764,13.3885553,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 9:00,0,0,0,0.260050667,1.04020267,20.8040534,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 10:00,0,0,0,0.245301784,0.981207138,19.6241428,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 11:00,0,0,0,0.225699572,0.902798287,18.0559657,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 12:00,0,0,0,0.225680371,0.902721483,18.0544297,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 13:00,0,0,0,0.225676655,0.902706619,18.0541324,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 14:00,0,0,0,0.225677322,0.902709289,18.0541858,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 15:00,0,0,0,0.126050456,0.504201824,10.0840365,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 16:00,0,0,0,0.126086036,0.504344142,10.0868828,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 17:00,0,0,0,0.155921784,0.623687136,12.4737427,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 18:00,0,0,0,0.150960892,0.603843566,12.0768713,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 19:00,0,0,0,0.139171987,0.556687948,11.133759,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 20:00,0,0,0,0.129394229,0.517576915,10.3515383,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 21:00,0,0,0,0.129394229,0.517576916,10.3515383,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 22:00,0,0,0,0.119616864,0.478467457,9.5693491,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/7/2017 23:00,0,0,0,0.109838319,0.439353274,8.7870655,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 0:00,0,0,0,0.114417736,0.457670943,9.1534189,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 1:00,0,0,0,0.111118492,0.444473969,8.8894794,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 2:00,0,0,0,0.107642598,0.430570391,8.6114078,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 3:00,0,0,0,0.11075308,0.443012318,8.8602464,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 4:00,0,0,0,0.107296342,0.429185368,8.5837074,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 5:00,0,0,0,0.115330996,0.461323985,9.2264797,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 6:00,0,0,0,0.121747416,0.486989662,9.7397932,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 7:00,0,0,0,0.14436555,0.577462201,11.549244,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 8:00,0,0,0,0.137188334,0.548753338,10.9750668,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 9:00,0,0,0,0.133381119,0.533524476,10.6704895,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 10:00,0,0,0,0.1148829,0.4595316,9.190632,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 11:00,0,0,0,0.097661273,0.390645093,7.8129019,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 12:00,0,0,0,0.093176879,0.372707514,7.4541503,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 13:00,0,0,0,0.096653051,0.386612205,7.7322441,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 14:00,0,0,0,0.091458819,0.365835277,7.3167055,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 15:00,0,0,0,0.095800985,0.383203939,7.6640788,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 16:00,0,0,0,0.090337944,0.361351776,7.2270355,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 17:00,0,0,0,0.117666934,0.470667734,9.4133547,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 18:00,0,0,0,0.166676439,0.666705756,13.3341151,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 19:00,0,0,0,0.21824362,0.872974482,17.4594896,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 20:00,0,0,0,0.227441208,0.909764834,18.1952967,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 21:00,0,0,0,0.207685138,0.830740552,16.614811,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 22:00,0,0,0,0.216756455,0.867025822,17.3405164,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/8/2017 23:00,0,0,0,0.187713247,0.750852987,15.0170597,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 0:00,0,0,0,0.196974138,0.787896551,15.757931,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 1:00,0,0,0,0.19284204,0.771368159,15.4273632,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 2:00,0,0,0,0.216531148,0.866124591,17.3224918,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 3:00,0,0,0,0.202138784,0.808555135,16.1711027,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 4:00,0,0,0,0.216227163,0.864908651,17.298173,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 5:00,0,0,0,0.206926121,0.827704483,16.5540897,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 6:00,0,0,0,0.240862722,0.963450887,19.2690177,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 7:00,0,0,0,0.279271084,1.117084334,22.3416867,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 8:00,0,0,0,0.209339032,0.837356127,16.7471225,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 9:00,0,0,0,0.421481782,1.685927126,33.7185425,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 10:00,0,0,0,0.406728013,1.626912053,32.5382411,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 11:00,0,0,0,0.38713847,1.548553879,30.9710776,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 12:00,0,0,0,0.386643391,1.546573562,30.9314712,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 13:00,0,0,0,0.366302371,1.465209485,29.3041897,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 14:00,0,0,0,0.386105442,1.544421766,30.8884353,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 15:00,0,0,0,0.386072613,1.544290452,30.885809,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 16:00,0,0,0,0.386057962,1.544231848,30.884637,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 17:00,0,0,0,0.41245236,1.649809442,32.9961888,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 18:00,0,0,0,0.381099401,1.524397606,30.4879521,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 19:00,0,0,0,0.301658173,1.206632693,24.1326539,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 20:00,0,0,0,0.29222848,1.168913918,23.3782784,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 21:00,0,0,0,0.232781212,0.931124847,18.6224969,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 22:00,0,0,0,0.223042004,0.892168014,17.8433603,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/9/2017 23:00,0,0,0,0.139742756,0.558971024,11.1794205,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 0:00,0,0,0,0.13346334,0.533853362,10.6770672,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 1:00,0,0,0,0.124415656,0.497662623,9.9532525,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 2:00,0,0,0,0.203840386,0.815361543,16.3072309,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 3:00,0,0,0,0.192737565,0.770950261,15.4190052,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 4:00,0,0,0,0.212109922,0.848439686,16.9687937,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 5:00,0,0,0,0.19756396,0.79025584,15.8051168,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 6:00,0,0,0,0.236693698,0.946774794,18.9354959,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 7:00,0,0,0,0.279062125,1.116248502,22.32497,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 8:00,0,0,0,0.209182909,0.836731636,16.7346327,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 9:00,0,0,0,0.421390379,1.685561515,33.7112303,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 10:00,0,0,0,0.406665425,1.626661699,32.533234,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 11:00,0,0,0,0.386826348,1.547305391,30.9461078,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 12:00,0,0,0,0.386443677,1.54577471,30.9154942,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 13:00,0,0,0,0.366503401,1.466013602,29.320272,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 14:00,0,0,0,0.386448795,1.545795179,30.9159036,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 15:00,0,0,0,0.386163334,1.544653334,30.8930667,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 16:00,0,0,0,0.385631285,1.542525141,30.8505028,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 17:00,0,0,0,0.411927878,1.647711514,32.9542303,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 18:00,0,0,0,0.380490622,1.521962487,30.4392497,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 19:00,0,0,0,0.300794641,1.203178566,24.0635713,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 20:00,0,0,0,0.291091503,1.164366013,23.2873203,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 21:00,0,0,0,0.231375493,0.92550197,18.5100394,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 22:00,0,0,0,0.221622923,0.886491693,17.7298339,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/10/2017 23:00,0,0,0,0.139742757,0.558971026,11.1794205,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2017 0:00,0,0,0,0.119996853,0.479987411,9.5997482,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2017 1:00,0,0,0,0.126875048,0.507500193,10.1500039,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2017 2:00,0,0,0,0.129312821,0.517251284,10.3450257,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2017 3:00,0,0,0,0.123928506,0.495714024,9.9142805,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2017 4:00,0,0,0,0.127225406,0.508901622,10.1780325,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2017 5:00,0,0,0,0.125908192,0.503632766,10.0726553,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2017 6:00,0,0,0,0.143155633,0.572622532,11.4524506,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2017 7:00,0,0,0,0.28002755,1.120110201,22.402204,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2017 8:00,0,0,0,0.207892401,0.831569602,16.6313921,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2017 9:00,0,0,0,0.420179674,1.680718694,33.6143739,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2017 10:00,0,0,0,0.405343068,1.62137227,32.4274454,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2017 11:00,0,0,0,0.385668225,1.5426729,30.853458,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2017 12:00,0,0,0,0.385579373,1.542317491,30.8463498,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2017 13:00,0,0,0,0.365570533,1.46228213,29.2456426,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2017 14:00,0,0,0,0.385394832,1.541579326,30.8315865,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/11/2017 15:00,0,0,0,0.385275217,1.541100869,30.8220174,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
